"DIRECTORIO";"NRO_ENCUESTA";"SECUENCIA_ENCUESTA";"SECUENCIA_P";"ORDEN";"FEX_C";"DEPMUNI";"CIUDADES28";"CLASE";"P1987";"P1988";"P1988S1";"P1989";"P1990"
503683;235;1;1;1;543.491849515914;"00000";"1";"Cabecera";1;1;2;1;1
503684;235;1;1;1;617.284358362694;"00000";"1";"Cabecera";1;1;2;1;1
503685;235;1;1;1;752.72597367054;"00000";"1";"Cabecera";2;1;3;1;1
503686;235;1;1;1;873.689063199816;"00000";"1";"Cabecera";2;1;2;2;1
503687;235;1;1;1;765.732957341879;"00000";"1";"Cabecera";2;1;2;2;1
503688;235;1;1;1;752.72597367054;"00000";"1";"Cabecera";1;1;2;1;1
503689;235;1;1;1;99.7440917488006;"68001";"1";"Cabecera";2;1;2;3;1
503690;235;1;1;1;93.2370700384082;"68001";"1";"Cabecera";1;1;3;2;1
503691;235;1;1;1;65.4512279273049;"68001";"1";"Cabecera";1;1;3;1;1
503692;235;1;1;1;96.2462398733592;"68001";"1";"Cabecera";1;1;3;1;1
503693;235;1;1;1;186.387445099041;"68001";"1";"Cabecera";2;1;2;2;1
503694;235;1;1;1;51.4348920610316;"68001";"1";"Cabecera";1;1;3;1;1
503695;235;1;1;1;99.5126671240167;"68001";"1";"Cabecera";1;1;3;1;1
503696;235;1;1;1;93.9738514160973;"68001";"1";"Cabecera";1;1;3;2;1
503697;235;1;1;1;92.2778659606358;"68001";"1";"Cabecera";3;1;3;2;1
503698;235;1;1;1;134.944979141837;"68001";"1";"Cabecera";2;1;2;2;1
503699;235;1;1;1;89.5978661516884;"68001";"1";"Cabecera";1;1;3;2;1
503700;235;1;1;1;77.6184560468592;"68001";"1";"Cabecera";3;1;3;2;1
503701;235;1;1;1;123.687378117569;"68001";"1";"Cabecera";1;1;3;1;1
503702;235;1;1;1;165.771448167783;"68001";"1";"Cabecera";2;1;2;2;1
503703;235;1;1;1;86.7127459853367;"68001";"1";"Cabecera";1;1;3;2;1
503704;235;1;1;1;205.258423830304;"68001";"1";"Cabecera";2;1;1;1;1
503705;235;1;1;1;82.1316403635235;"68001";"1";"Cabecera";2;1;3;2;1
503706;235;1;1;1;83.2789215771924;"68001";"1";"Cabecera";2;1;2;1;1
503707;235;1;1;1;93.4248880531333;"68001";"1";"Cabecera";2;1;2;4;1
503708;235;1;1;1;67.4724895709183;"68001";"1";"Cabecera";2;1;3;2;1
503709;235;1;1;1;73.7914341454142;"68001";"1";"Cabecera";1;1;2;1;1
503710;235;1;1;1;87.8600271990056;"68001";"1";"Cabecera";1;1;2;1;1
503711;235;1;1;1;83.8276258189851;"68001";"1";"Cabecera";2;1;1;2;1
503712;235;1;1;1;105.3092117241;"68001";"1";"Cabecera";2;1;1;2;1
503713;235;1;1;1;89.1613211695002;"68001";"1";"Cabecera";2;1;1;1;1
503714;235;1;1;1;65.6667293130866;"68001";"1";"Cabecera";1;2;;1;1
503715;235;1;1;1;88.4508440591908;"68001";"1";"Cabecera";1;1;2;2;1
503716;235;1;1;1;112.107467905292;"68001";"1";"Cabecera";1;1;2;2;1
503717;235;1;1;1;83.2789215771924;"68001";"1";"Cabecera";1;1;2;2;1
503718;235;1;1;1;83.2789215771924;"68001";"1";"Cabecera";1;1;3;1;1
503719;235;1;1;1;85.7274967613559;"68001";"1";"Cabecera";1;1;3;2;1
503720;235;1;1;1;61.8397074116416;"68001";"1";"Cabecera";1;1;3;2;1
503721;235;1;1;1;90.9040140746007;"68001";"1";"Cabecera";1;1;1;2;1
503722;235;1;1;1;72.5343781293752;"68001";"1";"Cabecera";3;1;1;1;1
503723;235;1;1;1;85.084681835024;"68001";"1";"Cabecera";3;1;1;1;1
503724;235;1;1;1;75.8126957890275;"68001";"1";"Cabecera";3;1;1;2;1
503725;235;1;1;1;93.4248880531333;"68001";"1";"Cabecera";1;1;1;1;1
503726;235;1;1;1;77.6184560468592;"68001";"1";"Cabecera";1;1;1;2;1
503727;235;1;1;1;75.8126957890275;"68001";"1";"Cabecera";1;1;3;1;1
503728;235;1;1;1;85.078535844015;"68001";"1";"Cabecera";1;1;1;2;2
503729;235;1;1;1;71.9856738875826;"68001";"1";"Cabecera";1;1;1;1;1
503730;235;1;1;1;85.7708442502434;"68001";"1";"Cabecera";1;1;1;1;1
503731;235;1;1;1;92.4832454392113;"68001";"1";"Cabecera";1;1;1;1;1
503732;235;1;1;1;110.219487371916;"68001";"1";"Cabecera";1;1;2;2;1
503733;235;1;1;1;77.9912326829216;"68001";"1";"Cabecera";1;1;2;1;1
503734;235;1;1;1;75.8126957890275;"68001";"1";"Cabecera";1;1;2;1;1
503735;235;1;1;1;71.0440312736606;"68001";"1";"Cabecera";1;1;3;1;1
503736;235;1;1;1;86.3314389010309;"68001";"1";"Cabecera";2;1;3;2;1
503738;235;1;1;1;80.0124943265349;"68001";"1";"Cabecera";1;1;3;1;1
503739;235;1;1;1;340.33911071708;"00000";"0";"Centro poblado y rur";1;1;1;2;1
503740;235;1;1;1;500.355173988061;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503741;235;1;1;1;567.897248907335;"00000";"0";"Centro poblado y rur";1;1;1;3;1
503742;235;1;1;1;431.448980079173;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503743;235;1;1;1;425.869133716263;"00000";"0";"Centro poblado y rur";1;1;1;1;2
503744;235;1;1;1;271.381926189306;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503745;235;1;1;1;660.393175114568;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503746;235;1;1;1;445.782048576488;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503747;235;1;1;1;710.459795973613;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503748;235;1;1;1;437.673956760571;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503750;235;1;1;1;550.981331739919;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503751;235;1;1;1;660.393175114568;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503752;235;1;1;1;443.545891200601;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503753;235;1;1;1;674.996393833475;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503754;235;1;1;1;382.857176653022;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503755;235;1;1;1;403.020327944569;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503756;235;1;1;1;543.05594045573;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503757;235;1;1;1;655.835295431232;"00000";"0";"Centro poblado y rur";1;1;1;1;1
503758;235;1;1;1;431.448980079173;"00000";"0";"Centro poblado y rur";1;1;1;3;1
503759;235;1;1;1;91.6302879939239;"54001";"1";"Cabecera";1;1;1;1;1
503760;235;1;1;1;132.163979301396;"54001";"1";"Cabecera";1;1;1;2;1
503761;235;1;1;1;117.735971079009;"54001";"1";"Cabecera";1;1;2;2;1
503762;235;1;1;1;114.530920111261;"54001";"1";"Cabecera";1;1;2;2;1
503763;235;1;1;1;97.1885613872127;"54001";"1";"Cabecera";2;1;2;2;1
503765;235;1;1;1;68.6431268694483;"54001";"1";"Cabecera";3;1;3;2;1
503766;235;1;1;1;92.1789638373835;"54001";"1";"Cabecera";1;1;2;2;3
503767;235;1;1;1;96.6040746356157;"54001";"1";"Cabecera";1;1;1;1;1
503768;235;1;1;1;128.636501925995;"54001";"1";"Cabecera";1;1;2;1;1
503769;235;1;1;1;62.5394937304739;"54001";"1";"Cabecera";2;1;2;2;2
503770;235;1;1;1;57.6577709301401;"54001";"1";"Cabecera";1;1;2;1;1
503772;235;1;1;1;74.1622732568257;"54001";"1";"Cabecera";1;1;2;1;1
503773;235;1;1;1;67.6666873301333;"54001";"1";"Cabecera";2;1;2;2;1
503774;235;1;1;1;95.9944019934895;"54001";"1";"Cabecera";1;1;2;2;2
503775;235;1;1;1;105.282573904331;"54001";"1";"Cabecera";1;1;2;3;1
503776;235;1;1;1;113.402924122135;"54001";"1";"Cabecera";2;1;2;1;1
503777;235;1;1;1;80.1200845048115;"54001";"1";"Cabecera";1;1;2;1;1
503778;235;1;1;1;80.1200845048115;"54001";"1";"Cabecera";1;1;2;3;1
503779;235;1;1;1;132.825231182095;"54001";"1";"Cabecera";1;1;2;3;1
503780;235;1;1;1;71.5719705911522;"54001";"1";"Cabecera";1;1;2;1;1
503781;235;1;1;1;104.521107273072;"54001";"1";"Cabecera";1;1;2;1;1
503782;235;1;1;1;132.032089756126;"54001";"1";"Cabecera";2;1;2;2;3
503783;235;1;1;1;105.282573904331;"54001";"1";"Cabecera";1;1;2;1;1
503784;235;1;1;1;122.927477575109;"54001";"1";"Cabecera";1;1;2;1;1
503785;235;1;1;1;81.0965240441265;"54001";"1";"Cabecera";2;1;2;2;1
503786;235;1;1;1;102.561885883601;"54001";"1";"Cabecera";1;1;2;1;1
503787;235;1;1;1;87.8098298252271;"54001";"1";"Cabecera";2;1;2;1;1
503788;235;1;1;1;104.306225310998;"54001";"1";"Cabecera";1;1;2;1;1
503789;235;1;1;1;68.6431268694483;"54001";"1";"Cabecera";2;1;2;2;1
503790;235;1;1;1;105.282573904331;"54001";"1";"Cabecera";1;1;2;4;1
503791;235;1;1;1;76.4815352823855;"54001";"1";"Cabecera";1;1;2;2;1
503793;235;1;1;1;44.8223189788929;"54001";"1";"Cabecera";1;1;2;1;1
503794;235;1;1;1;90.7698315356044;"54001";"1";"Cabecera";2;1;2;1;1
503795;235;1;1;1;67.3847455252666;"54001";"1";"Cabecera";1;1;2;1;1
503796;235;1;1;1;82.1008054743409;"54001";"1";"Cabecera";1;1;2;1;1
503797;235;1;1;1;224.302079223807;"76001";"1";"Cabecera";2;1;3;1;2
503799;235;1;1;1;276.065345813144;"76001";"1";"Cabecera";2;1;3;2;1
503800;235;1;1;1;224.302079223807;"76001";"1";"Cabecera";2;1;2;1;2
503801;235;1;1;1;270.748961052409;"76001";"1";"Cabecera";2;1;3;2;1
503803;235;1;1;1;327.828612402481;"76001";"1";"Cabecera";2;1;3;2;1
503804;235;1;1;1;224.302079223807;"76001";"1";"Cabecera";2;1;2;2;1
503805;235;1;1;1;367.672001910069;"76001";"1";"Cabecera";2;1;3;2;1
503807;235;1;1;1;270.675976898325;"76001";"1";"Cabecera";1;1;2;1;1
503808;235;1;1;1;336.999325196305;"76001";"1";"Cabecera";2;1;2;2;1
503809;235;1;1;1;183.360428030266;"76001";"1";"Cabecera";1;1;2;1;1
503811;235;1;1;1;226.509777146593;"76001";"1";"Cabecera";2;1;2;2;1
503812;235;1;1;1;270.748961052409;"76001";"1";"Cabecera";1;1;2;2;1
503813;235;1;1;1;224.302079223807;"76001";"1";"Cabecera";1;1;3;2;1
503814;235;1;1;1;268.179618281176;"76001";"1";"Cabecera";2;1;2;2;1
503815;235;1;1;1;207.176842466183;"76001";"1";"Cabecera";1;1;2;1;1
503817;235;1;1;1;224.302079223807;"76001";"1";"Cabecera";1;1;2;1;1
503822;235;1;1;1;220.659460333402;"76001";"1";"Cabecera";2;1;2;2;1
503826;235;1;1;1;276.065345813144;"76001";"1";"Cabecera";2;1;3;2;1
503827;235;1;1;1;254.97475593757;"76001";"1";"Cabecera";2;1;3;1;1
503828;235;1;1;1;268.179618281176;"76001";"1";"Cabecera";2;1;2;2;1
503829;235;1;1;1;202.399801772164;"76001";"1";"Cabecera";1;1;2;1;1
503832;235;1;1;1;270.323661953925;"76001";"1";"Cabecera";1;1;2;2;1
503833;235;1;1;1;267.362788523314;"76001";"1";"Cabecera";2;1;2;2;1
503834;235;1;1;1;314.416877551572;"76001";"1";"Cabecera";2;1;3;2;1
503835;235;1;1;1;202.399801772164;"76001";"1";"Cabecera";2;1;2;1;1
503836;235;1;1;1;287.05736805217;"76001";"1";"Cabecera";1;1;3;2;1
503838;235;1;1;1;270.675976898325;"76001";"1";"Cabecera";1;1;2;1;1
503840;235;1;1;1;257.182453860357;"76001";"1";"Cabecera";1;1;2;2;1
503841;235;1;1;1;269.052601746187;"76001";"1";"Cabecera";2;1;2;1;1
503846;235;1;1;1;270.675976898325;"76001";"1";"Cabecera";2;1;3;1;1
503848;235;1;1;1;287.05736805217;"76001";"1";"Cabecera";2;1;2;2;1
503849;235;1;1;1;270.675976898325;"76001";"1";"Cabecera";2;1;3;1;1
503850;235;1;1;1;254.97475593757;"76001";"1";"Cabecera";2;1;3;2;1
503851;235;1;1;1;254.97475593757;"76001";"1";"Cabecera";2;1;3;2;1
503852;235;1;1;1;338.820634641507;"76001";"1";"Cabecera";2;1;2;2;1
503853;235;1;1;1;256.384691338406;"76001";"1";"Cabecera";1;1;3;1;1
503855;235;1;1;1;224.302079223807;"76001";"1";"Cabecera";1;1;3;2;1
503856;235;1;1;1;249.160087924266;"76001";"1";"Cabecera";2;1;3;2;1
503858;235;1;1;1;298.85229499494;"76001";"1";"Cabecera";2;1;2;2;1
503859;235;1;1;1;275.055723944011;"76001";"1";"Cabecera";2;1;3;2;1
503860;235;1;1;1;306.738022526908;"76001";"1";"Cabecera";2;1;2;4;1
503861;235;1;1;1;270.675976898325;"76001";"1";"Cabecera";1;1;2;1;1
503862;235;1;1;1;248.773699446682;"76001";"1";"Cabecera";2;1;3;1;1
503863;235;1;1;1;250.981397369468;"76001";"1";"Cabecera";1;1;3;1;1
503864;235;1;1;1;270.675976898325;"76001";"1";"Cabecera";1;1;3;1;1
503865;235;1;1;1;220.308720655705;"76001";"1";"Cabecera";1;1;3;2;1
503866;235;1;1;1;242.283982261432;"76001";"1";"Cabecera";2;1;3;2;1
503867;235;1;1;1;220.381704809789;"76001";"1";"Cabecera";1;1;3;1;1
503868;235;1;1;1;248.48503875232;"76001";"1";"Cabecera";1;1;3;1;1
503869;235;1;1;1;270.675976898325;"76001";"1";"Cabecera";2;1;3;3;1
503872;235;1;1;1;269.864289322256;"76001";"1";"Cabecera";1;1;3;2;1
503873;235;1;1;1;212.286354719615;"76001";"1";"Cabecera";1;1;3;1;1
503874;235;1;1;1;224.302079223807;"76001";"1";"Cabecera";2;1;3;1;1
503875;235;1;1;1;224.302079223807;"76001";"1";"Cabecera";1;1;3;2;1
503876;235;1;1;1;248.773699446682;"76001";"1";"Cabecera";1;1;3;1;1
503877;235;1;1;1;196.198745281276;"76001";"1";"Cabecera";1;1;3;2;1
503878;235;1;1;1;250.981397369468;"76001";"1";"Cabecera";1;1;3;1;1
503880;235;1;1;1;858.64236363638;"00000";"0";"Centro poblado y rur";1;1;2;2;1
503881;235;1;1;1;661.329904658562;"00000";"0";"Centro poblado y rur";1;1;2;1;1
503883;235;1;1;1;586.572128347355;"00000";"1";"Cabecera";2;1;3;1;1
503884;235;1;1;1;439.696479345204;"00000";"1";"Cabecera";2;1;3;1;1
503885;235;1;1;1;590.591645267888;"00000";"1";"Cabecera";2;1;3;2;1
503886;235;1;1;1;954.436239520596;"00000";"1";"Cabecera";2;1;3;2;1
503887;235;1;1;1;433.504167168884;"00000";"1";"Cabecera";3;1;3;1;1
503888;235;1;1;1;881.105200188614;"00000";"1";"Cabecera";2;1;3;2;1
503889;235;1;1;1;573.447201474523;"00000";"1";"Cabecera";1;1;3;1;1
503890;235;1;1;1;384.241379310344;"00000";"1";"Cabecera";1;1;3;1;1
503891;235;1;1;1;1025.55701869265;"00000";"1";"Cabecera";2;1;3;2;1
503892;235;1;1;1;873.426491807649;"00000";"1";"Cabecera";2;1;3;2;1
503893;235;1;1;1;43.6589742825004;"52001";"1";"Cabecera";1;1;2;1;1
503894;235;1;1;1;41.8493963665184;"52001";"1";"Cabecera";1;1;3;2;1
503895;235;1;1;1;43.980915279202;"52001";"1";"Cabecera";1;1;2;2;2
503896;235;1;1;1;47.2809278802479;"52001";"1";"Cabecera";2;1;1;2;1
503897;235;1;1;1;39.7106018527172;"52001";"1";"Cabecera";1;1;2;2;1
503898;235;1;1;1;36.6756035866869;"52001";"1";"Cabecera";2;1;2;2;2
503899;235;1;1;1;41.932904766388;"52001";"1";"Cabecera";2;1;2;1;1
503900;235;1;1;1;48.120408904414;"52001";"1";"Cabecera";2;1;1;2;1
503901;235;1;1;1;38.3765412464519;"52001";"1";"Cabecera";2;1;1;2;1
503902;235;1;1;1;39.9054199831705;"52001";"1";"Cabecera";2;1;2;1;1
503903;235;1;1;1;41.7163967820443;"52001";"1";"Cabecera";2;1;2;2;1
503904;235;1;1;1;41.226423326696;"52001";"1";"Cabecera";2;1;3;1;1
503905;235;1;1;1;38.650261650024;"52001";"1";"Cabecera";2;1;4;1;1
503906;235;1;1;1;41.932904766388;"52001";"1";"Cabecera";2;1;2;2;1
503907;235;1;1;1;86.0627902318543;"52001";"1";"Cabecera";2;1;5;1;1
503908;235;1;1;1;82.177635230942;"52001";"1";"Cabecera";2;1;5;2;1
503909;235;1;1;1;40.0108529955283;"52001";"1";"Cabecera";2;1;2;1;1
503910;235;1;1;1;82.452846653392;"52001";"1";"Cabecera";2;1;5;1;1
503911;235;1;1;1;40.4175729835745;"52001";"1";"Cabecera";2;1;3;1;1
503912;235;1;1;1;83.6987927330367;"52001";"1";"Cabecera";2;1;5;2;1
503913;235;1;1;1;41.7163967820443;"52001";"1";"Cabecera";2;1;3;1;1
503914;235;1;1;1;38.3765412464519;"52001";"1";"Cabecera";2;1;3;1;1
503915;235;1;1;1;37.3422420918325;"52001";"1";"Cabecera";2;1;1;2;1
503916;235;1;1;1;38.650261650024;"52001";"1";"Cabecera";2;1;2;1;1
503917;235;1;1;1;39.9843222562893;"52001";"1";"Cabecera";2;1;2;2;1
503918;235;1;1;1;41.8493963665184;"52001";"1";"Cabecera";2;1;2;1;1
503919;235;1;1;1;41.088817615471;"52001";"1";"Cabecera";2;1;2;2;1
503920;235;1;1;1;41.0934237422219;"52001";"1";"Cabecera";2;1;2;2;1
503922;235;1;1;1;41.7163967820443;"52001";"1";"Cabecera";1;1;1;2;1
503923;235;1;1;1;34.5544334901351;"52001";"1";"Cabecera";2;1;2;1;1
503924;235;1;1;1;44.7564398670461;"52001";"1";"Cabecera";1;1;2;1;1
503925;235;1;1;1;44.2879523319654;"52001";"1";"Cabecera";1;1;1;2;1
503926;235;1;1;1;42.9891285334956;"52001";"1";"Cabecera";1;1;1;1;1
503927;235;1;1;1;41.5025163792085;"52001";"1";"Cabecera";2;1;1;2;1
503928;235;1;1;1;40.2227548531212;"52001";"1";"Cabecera";2;1;1;2;1
503929;235;1;1;1;41.8493963665184;"52001";"1";"Cabecera";3;1;3;2;1
503930;235;1;1;1;39.5162734134292;"52001";"1";"Cabecera";1;1;5;1;1
503931;235;1;1;1;40.9527029231239;"52001";"1";"Cabecera";2;1;1;1;1
503932;235;1;1;1;43.0374001255697;"52001";"1";"Cabecera";2;1;1;2;1
503933;235;1;1;1;36.5903694093416;"52001";"1";"Cabecera";1;1;1;2;1
503934;235;1;1;1;39.3832738289551;"52001";"1";"Cabecera";2;1;5;1;1
503935;235;1;1;1;42.9891285334956;"52001";"1";"Cabecera";2;1;5;2;1
503936;235;1;1;1;44.9799776260259;"52001";"1";"Cabecera";2;1;1;2;1
503937;235;1;1;1;78.713486179432;"52001";"1";"Cabecera";2;1;2;1;1
503938;235;1;1;1;37.7489620798786;"52001";"1";"Cabecera";2;1;4;1;1
503939;235;1;1;1;91.2151135851983;"52001";"1";"Cabecera";2;1;2;2;1
503940;235;1;1;1;95.103066351894;"52001";"1";"Cabecera";2;1;2;2;1
503941;235;1;1;1;76.7530824929038;"52001";"1";"Cabecera";3;1;2;2;1
503942;235;1;1;1;78.5556816331945;"52001";"1";"Cabecera";2;1;2;2;1
503943;235;1;1;1;82.6367657251092;"52001";"1";"Cabecera";2;1;2;1;1
503944;235;1;1;1;85.9782570669912;"52001";"1";"Cabecera";2;1;2;2;1
503946;235;1;1;1;82.452846653392;"52001";"1";"Cabecera";2;1;2;1;1
503947;235;1;1;1;89.9507429985499;"52001";"1";"Cabecera";2;1;5;1;1
503948;235;1;1;1;41.226423326696;"52001";"1";"Cabecera";2;1;3;1;1
503949;235;1;1;1;44.4356519267547;"52001";"1";"Cabecera";1;1;2;1;1
503950;235;1;1;1;44.975371499275;"52001";"1";"Cabecera";2;1;2;2;1
503951;235;1;1;1;37.7489620798786;"52001";"1";"Cabecera";1;1;3;2;1
503952;235;1;1;1;42.9891285334956;"52001";"1";"Cabecera";1;1;3;1;1
503953;235;1;1;1;41.226423326696;"52001";"1";"Cabecera";1;1;3;1;1
503954;235;1;1;1;41.9282986396371;"52001";"1";"Cabecera";3;1;4;2;1
503955;235;1;1;1;41.399010913149;"52001";"1";"Cabecera";1;1;4;1;1
503956;235;1;1;1;38.8933003736068;"52001";"1";"Cabecera";1;1;3;1;1
503957;235;1;1;1;39.5162734134292;"52001";"1";"Cabecera";1;1;4;2;1
503958;235;1;1;1;35.8049856965308;"52001";"1";"Cabecera";1;1;4;1;1
503959;235;1;1;1;41.0451521501478;"52001";"1";"Cabecera";1;1;3;1;1
503960;235;1;1;1;39.5162734134292;"52001";"1";"Cabecera";2;1;5;1;1
503961;235;1;1;1;43.6956099731876;"52001";"1";"Cabecera";1;1;4;1;1
503962;235;1;1;1;37.6159624954045;"52001";"1";"Cabecera";1;1;3;3;1
503963;235;1;1;1;37.6511993032001;"52001";"1";"Cabecera";1;1;4;1;1
503964;235;1;1;1;41.7163967820443;"52001";"1";"Cabecera";2;1;5;2;1
503965;235;1;1;1;40.6119014228626;"52001";"1";"Cabecera";2;1;5;1;1
503967;235;1;1;1;828.758409560373;"00000";"1";"Cabecera";1;1;1;1;1
503968;235;1;1;1;654.174337451163;"00000";"1";"Cabecera";1;1;2;1;1
503969;235;1;1;1;1015.30245401926;"00000";"1";"Cabecera";2;1;2;2;1
503970;235;1;1;1;712.010303916505;"00000";"1";"Cabecera";2;1;1;1;1
503971;235;1;1;1;795.951842895709;"00000";"1";"Cabecera";2;1;2;1;1
503972;235;1;1;1;679.20373725184;"00000";"1";"Cabecera";1;1;2;2;1
503973;235;1;1;1;326.576829268295;"00000";"1";"Cabecera";2;1;1;4;1
503974;235;1;1;1;711.87616724579;"00000";"1";"Cabecera";1;1;2;1;1
503975;235;1;1;1;822.77721469378;"00000";"1";"Cabecera";1;1;2;1;1
503976;235;1;1;1;326.576829268295;"00000";"1";"Cabecera";2;1;2;4;1
503977;235;1;1;1;326.576829268295;"00000";"1";"Cabecera";2;1;2;2;1
503978;235;1;1;1;771.599951010976;"00000";"1";"Cabecera";1;1;1;1;1
503979;235;1;1;1;771.599951010976;"00000";"1";"Cabecera";1;1;2;2;1
503980;235;1;1;1;873.954478376583;"00000";"1";"Cabecera";1;1;3;4;1
503981;235;1;1;1;816.436852978994;"00000";"1";"Cabecera";1;1;3;2;1
503982;235;1;1;1;508.902673178706;"00000";"1";"Cabecera";2;1;3;2;1
503983;235;1;1;1;776.107989224529;"00000";"1";"Cabecera";1;1;1;2;1
503985;235;1;1;1;642.305258608252;"00000";"1";"Cabecera";1;1;1;1;1
503987;235;1;1;1;717.404884373916;"00000";"1";"Cabecera";1;1;1;1;1
503988;235;1;1;1;676.997578884242;"00000";"1";"Cabecera";1;1;1;1;1
503991;235;1;1;1;326.576829268295;"00000";"1";"Cabecera";2;1;3;2;1
503992;235;1;1;1;472.681702451062;"00000";"1";"Cabecera";1;1;1;2;1
503993;235;1;1;1;530.352868377953;"00000";"1";"Cabecera";1;1;3;1;1
503994;235;1;1;1;771.599951010976;"00000";"1";"Cabecera";1;1;3;2;1
503995;235;1;1;1;822.77721469378;"00000";"1";"Cabecera";1;1;3;1;1
503996;235;1;1;1;771.599951010976;"00000";"1";"Cabecera";2;1;3;1;1
503998;235;1;1;1;771.599951010976;"00000";"1";"Cabecera";2;1;3;1;1
503999;235;1;1;1;471.496222998038;"00000";"1";"Cabecera";2;1;2;4;1
504000;235;1;1;1;822.77721469378;"00000";"1";"Cabecera";2;1;3;1;1
504001;235;1;1;1;777.58114587757;"00000";"1";"Cabecera";2;1;2;4;1
504002;235;1;1;1;730.381000934644;"00000";"1";"Cabecera";1;1;3;1;1
504003;235;1;1;1;707.368129032238;"00000";"1";"Cabecera";1;1;3;1;1
504004;235;1;1;1;61.5502702167535;"17001";"1";"Cabecera";2;1;4;1;1
504006;235;1;1;1;65.9315113420906;"17001";"1";"Cabecera";2;1;1;1;1
504007;235;1;1;1;67.1210972789062;"17001";"1";"Cabecera";2;1;1;2;1
504008;235;1;1;1;67.1210972789062;"17001";"1";"Cabecera";1;1;1;2;1
504009;235;1;1;1;61.5502702167535;"17001";"1";"Cabecera";2;1;1;1;1
504010;235;1;1;1;57.5122318386473;"17001";"1";"Cabecera";1;1;1;2;1
504011;235;1;1;1;64.5255488528647;"17001";"1";"Cabecera";1;1;1;1;1
504012;235;1;1;1;57.5122318386473;"17001";"1";"Cabecera";2;1;1;1;1
504013;235;1;1;1;58.1736925771925;"17001";"1";"Cabecera";1;1;1;2;1
504015;235;1;1;1;57.8833476716733;"17001";"1";"Cabecera";2;1;1;2;1
504016;235;1;1;1;60.8888094782083;"17001";"1";"Cabecera";2;1;1;2;1
504017;235;1;1;1;67.4114421844254;"17001";"1";"Cabecera";1;1;1;2;1
504018;235;1;1;1;73.2352120129035;"17001";"1";"Cabecera";1;1;2;1;1
504020;235;1;1;1;61.5502702167535;"17001";"1";"Cabecera";1;1;2;2;1
504021;235;1;1;1;66.7499814458803;"17001";"1";"Cabecera";2;1;3;2;1
504022;235;1;1;1;57.1411160056214;"17001";"1";"Cabecera";2;1;2;2;1
504023;235;1;1;1;57.8833476716733;"17001";"1";"Cabecera";2;1;2;2;1
504024;235;1;1;1;55.609074260099;"17001";"1";"Cabecera";2;1;2;1;1
504025;235;1;1;1;60.0703393744186;"17001";"1";"Cabecera";1;1;2;1;1
504026;235;1;1;1;60.0703393744186;"17001";"1";"Cabecera";1;1;2;1;1
504027;235;1;1;1;61.1489712133037;"17001";"1";"Cabecera";2;1;4;1;1
504028;235;1;1;1;66.799822264439;"17001";"1";"Cabecera";2;1;4;2;1
504029;235;1;1;1;57.9130756966485;"17001";"1";"Cabecera";2;1;4;2;1
504030;235;1;1;1;52.3671231075702;"17001";"1";"Cabecera";2;1;4;1;1
504031;235;1;1;1;61.1489712133037;"17001";"1";"Cabecera";2;1;4;2;1
504032;235;1;1;1;61.1489712133037;"17001";"1";"Cabecera";2;1;4;1;1
504033;235;1;1;1;57.8833476716733;"17001";"1";"Cabecera";2;1;4;2;1
504034;235;1;1;1;61.470246227771;"17001";"1";"Cabecera";2;1;4;1;1
504036;235;1;1;1;57.8833476716733;"17001";"1";"Cabecera";2;1;4;2;1
504037;235;1;1;1;61.2599253112343;"17001";"1";"Cabecera";2;1;4;2;1
504038;235;1;1;1;66.799822264439;"17001";"1";"Cabecera";2;1;4;2;1
504039;235;1;1;1;64.8158937583839;"17001";"1";"Cabecera";2;1;4;2;1
504040;235;1;1;1;62.0135338996154;"17001";"1";"Cabecera";2;1;4;1;1
504041;235;1;1;1;51.2648188795835;"17001";"1";"Cabecera";2;1;1;1;1
504042;235;1;1;1;79.3493267469008;"17001";"1";"Cabecera";3;1;1;2;1
504043;235;1;1;1;64.5255488528647;"17001";"1";"Cabecera";2;1;4;2;1
504044;235;1;1;1;61.1489712133037;"17001";"1";"Cabecera";2;1;4;2;1
504045;235;1;1;1;61.1489712133037;"17001";"1";"Cabecera";2;1;4;1;1
504046;235;1;1;1;55.609074260099;"17001";"1";"Cabecera";2;1;4;2;1
504047;235;1;1;1;58.9917075355335;"17001";"1";"Cabecera";2;1;4;2;1
504048;235;1;1;1;78.151050366757;"17001";"1";"Cabecera";3;1;1;2;1
504049;235;1;1;1;61.470246227771;"17001";"1";"Cabecera";2;1;4;2;1
504050;235;1;1;1;60.6445571552112;"17001";"1";"Cabecera";1;1;1;1;1
